ImageName,Score,True label
29810_left.jpeg, 0.8901,1
29810_right.jpeg, 0.8901,1
29823_left.jpeg, 0.0833,0
29823_right.jpeg, 0.0833,0
29828_left.jpeg, 0.1427,0
29828_right.jpeg, 0.1427,0
29846_left.jpeg, 0.9903,1
29846_right.jpeg, 0.9903,1
29847_left.jpeg, 0.1525,0
29847_right.jpeg, 0.1525,0
29856_left.jpeg, 0.0861,0
29856_right.jpeg, 0.0861,0
29879_left.jpeg, 0.4253,0
29879_right.jpeg, 0.4253,0
29902_left.jpeg, 0.9340,1
29902_right.jpeg, 0.9340,1
29935_left.jpeg, 0.8457,1
29935_right.jpeg, 0.8457,0
29965_left.jpeg, 0.2332,0
29965_right.jpeg, 0.2332,0
29984_left.jpeg, 0.1187,0
29984_right.jpeg, 0.1187,0
29995_left.jpeg, 0.1707,0
29995_right.jpeg, 0.1707,0
299_left.jpeg, 0.2037,0
299_right.jpeg, 0.2037,0
30012_left.jpeg, 0.2151,0
30012_right.jpeg, 0.2151,0
30016_left.jpeg, 0.2234,0
30016_right.jpeg, 0.2234,0
30018_left.jpeg, 0.1449,0
30018_right.jpeg, 0.1449,0
30042_left.jpeg, 0.9725,1
30042_right.jpeg, 0.9725,1
30046_left.jpeg, 0.9956,1
30046_right.jpeg, 0.9956,1
30047_left.jpeg, 0.9927,1
30047_right.jpeg, 0.9927,1
30058_left.jpeg, 0.3919,0
30058_right.jpeg, 0.3919,0
30070_left.jpeg, 0.7559,0
30070_right.jpeg, 0.7559,0
30097_left.jpeg, 0.1832,0
30097_right.jpeg, 0.1832,0
30118_left.jpeg, 0.1335,0
30118_right.jpeg, 0.1335,0
30130_left.jpeg, 0.2350,0
30130_right.jpeg, 0.2350,0
30133_left.jpeg, 0.9799,0
30133_right.jpeg, 0.9799,0
30142_left.jpeg, 0.1659,0
30142_right.jpeg, 0.1659,0
30160_left.jpeg, 0.0970,0
30160_right.jpeg, 0.0970,0
30165_left.jpeg, 0.8636,0
30165_right.jpeg, 0.8636,0
30170_left.jpeg, 0.4934,0
30170_right.jpeg, 0.4934,0
30196_left.jpeg, 0.4877,1
30196_right.jpeg, 0.4877,0
30197_left.jpeg, 0.7699,0
30197_right.jpeg, 0.7699,1
30206_left.jpeg, 0.7842,0
30206_right.jpeg, 0.7842,0
30214_left.jpeg, 0.1431,0
30214_right.jpeg, 0.1431,0
30226_left.jpeg, 0.9922,1
30226_right.jpeg, 0.9922,1
30240_left.jpeg, 0.3515,0
30240_right.jpeg, 0.3515,0
30255_left.jpeg, 0.9871,1
30255_right.jpeg, 0.9871,1
30287_left.jpeg, 0.2101,0
30287_right.jpeg, 0.2101,0
30297_left.jpeg, 0.9873,1
30297_right.jpeg, 0.9873,1
3029_left.jpeg, 0.8732,1
3029_right.jpeg, 0.8732,1
30304_left.jpeg, 0.1683,0
30304_right.jpeg, 0.1683,0
30306_left.jpeg, 0.2631,0
30306_right.jpeg, 0.2631,0
30352_left.jpeg, 0.1214,0
30352_right.jpeg, 0.1214,0
30370_left.jpeg, 0.9900,1
30370_right.jpeg, 0.9900,1
30398_left.jpeg, 0.9926,1
30398_right.jpeg, 0.9926,1
30421_left.jpeg, 0.2444,0
30421_right.jpeg, 0.2444,0
30432_left.jpeg, 0.1100,0
30432_right.jpeg, 0.1100,0
30468_left.jpeg, 0.0768,0
30468_right.jpeg, 0.0768,0
30489_left.jpeg, 0.1494,0
30489_right.jpeg, 0.1494,0
30497_left.jpeg, 0.3216,0
30497_right.jpeg, 0.3216,0
30509_left.jpeg, 0.9882,1
30509_right.jpeg, 0.9882,1
30514_left.jpeg, 0.2976,0
30514_right.jpeg, 0.2976,0
30516_left.jpeg, 0.1210,0
30516_right.jpeg, 0.1210,0
30519_left.jpeg, 0.1447,0
30519_right.jpeg, 0.1447,0
30557_left.jpeg, 0.6145,0
30557_right.jpeg, 0.6145,0
30560_left.jpeg, 0.1016,0
30560_right.jpeg, 0.1016,0
30574_left.jpeg, 0.0826,0
30574_right.jpeg, 0.0826,0
30583_left.jpeg, 0.2656,0
30583_right.jpeg, 0.2656,0
30587_left.jpeg, 0.2720,0
30587_right.jpeg, 0.2720,0
30597_left.jpeg, 0.9232,1
30597_right.jpeg, 0.9232,1
30602_left.jpeg, 0.1088,0
30602_right.jpeg, 0.1088,0
30607_left.jpeg, 0.2429,0
30607_right.jpeg, 0.2429,0
3060_left.jpeg, 0.2101,1
3060_right.jpeg, 0.2101,0
3061_left.jpeg, 0.9186,1
3061_right.jpeg, 0.9186,0
30625_left.jpeg, 0.1842,0
30625_right.jpeg, 0.1842,0
30627_left.jpeg, 0.1584,0
30627_right.jpeg, 0.1584,0
30628_left.jpeg, 0.1274,0
30628_right.jpeg, 0.1274,0
30639_left.jpeg, 0.1043,0
30639_right.jpeg, 0.1043,0
30644_left.jpeg, 0.3323,0
30644_right.jpeg, 0.3323,0
30645_left.jpeg, 0.9157,0
30645_right.jpeg, 0.9157,1
30671_left.jpeg, 0.1482,0
30671_right.jpeg, 0.1482,0
30689_left.jpeg, 0.2931,0
30689_right.jpeg, 0.2931,0
30695_left.jpeg, 0.1115,0
30695_right.jpeg, 0.1115,0
30701_left.jpeg, 0.1077,0
30701_right.jpeg, 0.1077,0
30706_left.jpeg, 0.1412,0
30706_right.jpeg, 0.1412,0
30725_left.jpeg, 0.8844,0
30725_right.jpeg, 0.8844,1
30754_left.jpeg, 0.2236,0
30754_right.jpeg, 0.2236,0
30788_left.jpeg, 0.6304,1
30788_right.jpeg, 0.6304,0
30802_left.jpeg, 0.2532,0
30802_right.jpeg, 0.2532,0
30831_left.jpeg, 0.0961,0
30831_right.jpeg, 0.0961,0
30869_left.jpeg, 0.5418,1
30869_right.jpeg, 0.5418,1
3088_left.jpeg, 0.9848,1
3088_right.jpeg, 0.9848,1
3089_left.jpeg, 0.1677,0
3089_right.jpeg, 0.1677,0
30910_left.jpeg, 0.1933,0
30910_right.jpeg, 0.1933,0
30926_left.jpeg, 0.1058,0
30926_right.jpeg, 0.1058,0
30928_left.jpeg, 0.1535,0
30928_right.jpeg, 0.1535,0
30944_left.jpeg, 0.1648,0
30944_right.jpeg, 0.1648,0
30948_left.jpeg, 0.7559,0
30948_right.jpeg, 0.7559,0
30970_left.jpeg, 0.3096,0
30970_right.jpeg, 0.3096,0
30973_left.jpeg, 0.1210,0
30973_right.jpeg, 0.1210,0
30977_left.jpeg, 0.8971,0
30977_right.jpeg, 0.8971,0
30983_left.jpeg, 0.8710,1
30983_right.jpeg, 0.8710,1
30986_left.jpeg, 0.1547,0
30986_right.jpeg, 0.1547,0
3100_left.jpeg, 0.2285,0
3100_right.jpeg, 0.2285,0
31010_left.jpeg, 0.9545,1
31010_right.jpeg, 0.9545,1
31014_left.jpeg, 0.1549,0
31014_right.jpeg, 0.1549,0
31043_left.jpeg, 0.9608,1
31043_right.jpeg, 0.9608,1
31048_left.jpeg, 0.9750,1
31048_right.jpeg, 0.9750,1
31054_left.jpeg, 0.5146,1
31054_right.jpeg, 0.5146,0
31062_left.jpeg, 0.1299,0
31062_right.jpeg, 0.1299,0
31073_left.jpeg, 0.9876,1
31073_right.jpeg, 0.9876,1
31095_left.jpeg, 0.9794,1
31095_right.jpeg, 0.9794,1
31096_left.jpeg, 0.2525,0
31096_right.jpeg, 0.2525,0
31098_left.jpeg, 0.4273,0
31098_right.jpeg, 0.4273,1
31106_left.jpeg, 0.1153,0
31106_right.jpeg, 0.1153,0
31132_left.jpeg, 0.9952,1
31132_right.jpeg, 0.9952,1
31140_left.jpeg, 0.6910,0
31140_right.jpeg, 0.6910,1
31145_left.jpeg, 0.2960,0
31145_right.jpeg, 0.2960,0
3114_left.jpeg, 0.1594,0
3114_right.jpeg, 0.1594,0
31150_left.jpeg, 0.1934,0
31150_right.jpeg, 0.1934,0
31151_left.jpeg, 0.1088,0
31151_right.jpeg, 0.1088,0
31178_left.jpeg, 0.3263,0
31178_right.jpeg, 0.3263,0
31200_left.jpeg, 0.2109,0
31200_right.jpeg, 0.2109,0
31202_left.jpeg, 0.6636,1
31202_right.jpeg, 0.6636,1
31205_left.jpeg, 0.9728,1
31205_right.jpeg, 0.9728,1
3121_left.jpeg, 0.1148,0
3121_right.jpeg, 0.1148,0
3124_left.jpeg, 0.1243,1
3124_right.jpeg, 0.1243,1
31255_left.jpeg, 0.9379,1
31255_right.jpeg, 0.9379,0
31265_left.jpeg, 0.9768,1
31265_right.jpeg, 0.9768,1
31275_left.jpeg, 0.1123,0
31275_right.jpeg, 0.1123,0
31324_left.jpeg, 0.1053,0
31324_right.jpeg, 0.1053,0
31334_left.jpeg, 0.1713,0
31334_right.jpeg, 0.1713,0
31348_left.jpeg, 0.8661,1
31348_right.jpeg, 0.8661,1
31358_left.jpeg, 0.9824,1
31358_right.jpeg, 0.9824,1
31379_left.jpeg, 0.1959,0
31379_right.jpeg, 0.1959,0
31393_left.jpeg, 0.2557,0
31393_right.jpeg, 0.2557,0
31397_left.jpeg, 0.9509,1
31397_right.jpeg, 0.9509,1
3139_left.jpeg, 0.8541,1
3139_right.jpeg, 0.8541,1
31428_left.jpeg, 0.7681,0
31428_right.jpeg, 0.7681,0
3142_left.jpeg, 0.1378,0
3142_right.jpeg, 0.1378,0
31448_left.jpeg, 0.1688,0
31448_right.jpeg, 0.1688,0
31452_left.jpeg, 0.9834,1
31452_right.jpeg, 0.9834,1
31469_left.jpeg, 0.6744,1
31469_right.jpeg, 0.6744,1
31473_left.jpeg, 0.8606,0
31473_right.jpeg, 0.8606,0
31479_left.jpeg, 0.1228,0
31479_right.jpeg, 0.1228,0
31480_left.jpeg, 0.1301,0
31480_right.jpeg, 0.1301,0
31493_left.jpeg, 0.1005,0
31493_right.jpeg, 0.1005,0
31540_left.jpeg, 0.8689,1
31540_right.jpeg, 0.8689,1
31541_left.jpeg, 0.1627,0
31541_right.jpeg, 0.1627,0
31552_left.jpeg, 0.9466,0
31552_right.jpeg, 0.9466,1
31554_left.jpeg, 0.2056,0
31554_right.jpeg, 0.2056,0
31561_left.jpeg, 0.8677,1
31561_right.jpeg, 0.8677,1
31565_left.jpeg, 0.9922,1
31565_right.jpeg, 0.9922,1
31581_left.jpeg, 0.2503,0
31581_right.jpeg, 0.2503,0
31591_left.jpeg, 0.1342,0
31591_right.jpeg, 0.1342,0
31595_left.jpeg, 0.1767,0
31595_right.jpeg, 0.1767,0
3160_left.jpeg, 0.1817,0
3160_right.jpeg, 0.1817,0
31620_left.jpeg, 0.1008,0
31620_right.jpeg, 0.1008,0
31659_left.jpeg, 0.9838,1
31659_right.jpeg, 0.9838,1
31667_left.jpeg, 0.1408,0
31667_right.jpeg, 0.1408,1
31675_left.jpeg, 0.9195,1
31675_right.jpeg, 0.9195,1
31687_left.jpeg, 0.1710,0
31687_right.jpeg, 0.1710,0
31704_left.jpeg, 0.1505,0
31704_right.jpeg, 0.1505,0
31705_left.jpeg, 0.1916,0
31705_right.jpeg, 0.1916,0
31709_left.jpeg, 0.4017,0
31709_right.jpeg, 0.4017,1
31712_left.jpeg, 0.9923,1
31712_right.jpeg, 0.9923,1
31731_left.jpeg, 0.1073,0
31731_right.jpeg, 0.1073,0
31746_left.jpeg, 0.9950,1
31746_right.jpeg, 0.9950,1
31752_left.jpeg, 0.2215,1
31752_right.jpeg, 0.2215,0
31764_left.jpeg, 0.4561,0
31764_right.jpeg, 0.4561,0
31775_left.jpeg, 0.0924,0
31775_right.jpeg, 0.0924,0
31789_left.jpeg, 0.2570,0
31789_right.jpeg, 0.2570,1
31814_left.jpeg, 0.9782,1
31814_right.jpeg, 0.9782,1
31833_left.jpeg, 0.9353,1
31833_right.jpeg, 0.9353,1
31893_left.jpeg, 0.3444,0
31893_right.jpeg, 0.3444,0
31894_left.jpeg, 0.1399,0
31894_right.jpeg, 0.1399,0
31898_left.jpeg, 0.1902,0
31898_right.jpeg, 0.1902,0
31910_left.jpeg, 0.1388,0
31910_right.jpeg, 0.1388,0
31931_left.jpeg, 0.1459,0
31931_right.jpeg, 0.1459,0
31932_left.jpeg, 0.7912,1
31932_right.jpeg, 0.7912,1
31933_left.jpeg, 0.6614,0
31933_right.jpeg, 0.6614,0
31938_left.jpeg, 0.2562,1
31938_right.jpeg, 0.2562,1
31944_left.jpeg, 0.0996,0
31944_right.jpeg, 0.0996,0
31948_left.jpeg, 0.7925,0
31948_right.jpeg, 0.7925,1
31951_left.jpeg, 0.0717,0
31951_right.jpeg, 0.0717,0
32003_left.jpeg, 0.0929,0
32003_right.jpeg, 0.0929,0
32007_left.jpeg, 0.1000,0
32007_right.jpeg, 0.1000,0
32010_left.jpeg, 0.9918,1
32010_right.jpeg, 0.9918,1
32015_left.jpeg, 0.8984,1
32015_right.jpeg, 0.8984,0
32016_left.jpeg, 0.0931,0
32016_right.jpeg, 0.0931,0
32018_left.jpeg, 0.9898,1
32018_right.jpeg, 0.9898,1
32020_left.jpeg, 0.1053,0
32020_right.jpeg, 0.1053,0
32031_left.jpeg, 0.1232,0
32031_right.jpeg, 0.1232,0
32042_left.jpeg, 0.1382,0
32042_right.jpeg, 0.1382,0
3204_left.jpeg, 0.4075,0
3204_right.jpeg, 0.4075,0
32077_left.jpeg, 0.1659,0
32077_right.jpeg, 0.1659,0
32119_left.jpeg, 0.0752,0
32119_right.jpeg, 0.0752,0
3211_left.jpeg, 0.1153,0
3211_right.jpeg, 0.1153,0
32121_left.jpeg, 0.4087,0
32121_right.jpeg, 0.4087,0
32142_left.jpeg, 0.9615,1
32142_right.jpeg, 0.9615,1
32148_left.jpeg, 0.9956,1
32148_right.jpeg, 0.9956,1
32149_left.jpeg, 0.9928,1
32149_right.jpeg, 0.9928,1
32152_left.jpeg, 0.6990,0
32152_right.jpeg, 0.6990,0
32153_left.jpeg, 0.2006,0
32153_right.jpeg, 0.2006,0
32211_left.jpeg, 0.1654,0
32211_right.jpeg, 0.1654,0
32212_left.jpeg, 0.2178,0
32212_right.jpeg, 0.2178,0
32226_left.jpeg, 0.7715,1
32226_right.jpeg, 0.7715,1
32227_left.jpeg, 0.9703,0
32227_right.jpeg, 0.9703,1
32237_left.jpeg, 0.4003,1
32237_right.jpeg, 0.4003,0
32242_left.jpeg, 0.9892,1
32242_right.jpeg, 0.9892,1
32245_left.jpeg, 0.5040,0
32245_right.jpeg, 0.5040,0
32246_left.jpeg, 0.1158,0
32246_right.jpeg, 0.1158,0
32251_left.jpeg, 0.1738,0
32251_right.jpeg, 0.1738,0
32253_left.jpeg, 0.9839,1
32253_right.jpeg, 0.9839,1
32258_left.jpeg, 0.2183,0
32258_right.jpeg, 0.2183,0
32265_left.jpeg, 0.9919,1
32265_right.jpeg, 0.9919,1
32273_left.jpeg, 0.1317,0
32273_right.jpeg, 0.1317,0
3228_left.jpeg, 0.1121,0
3228_right.jpeg, 0.1121,0
32291_left.jpeg, 0.1661,0
32291_right.jpeg, 0.1661,0
32298_left.jpeg, 0.3783,1
32298_right.jpeg, 0.3783,1
32305_left.jpeg, 0.1668,0
32305_right.jpeg, 0.1668,0
32307_left.jpeg, 0.9667,1
32307_right.jpeg, 0.9667,1
32314_left.jpeg, 0.6459,1
32314_right.jpeg, 0.6459,1
32321_left.jpeg, 0.1565,0
32321_right.jpeg, 0.1565,0
3232_left.jpeg, 0.1724,0
3232_right.jpeg, 0.1724,0
32379_left.jpeg, 0.5379,0
32379_right.jpeg, 0.5379,0
32380_left.jpeg, 0.1789,0
32380_right.jpeg, 0.1789,0
32411_left.jpeg, 0.1004,0
32411_right.jpeg, 0.1004,0
32415_left.jpeg, 0.2430,0
32415_right.jpeg, 0.2430,0
32419_left.jpeg, 0.2048,0
32419_right.jpeg, 0.2048,0
32420_left.jpeg, 0.1465,0
32420_right.jpeg, 0.1465,0
32443_left.jpeg, 0.1483,0
32443_right.jpeg, 0.1483,0
32451_left.jpeg, 0.1819,0
32451_right.jpeg, 0.1819,0
32452_left.jpeg, 0.1232,0
32452_right.jpeg, 0.1232,0
32478_left.jpeg, 0.8422,0
32478_right.jpeg, 0.8422,0
32483_left.jpeg, 0.0868,0
32483_right.jpeg, 0.0868,0
32490_left.jpeg, 0.0796,0
32490_right.jpeg, 0.0796,0
32495_left.jpeg, 0.1223,0
32495_right.jpeg, 0.1223,0
32496_left.jpeg, 0.7759,0
32496_right.jpeg, 0.7759,0
32502_left.jpeg, 0.4833,0
32502_right.jpeg, 0.4833,0
32507_left.jpeg, 0.9954,1
32507_right.jpeg, 0.9954,1
32510_left.jpeg, 0.3067,0
32510_right.jpeg, 0.3067,0
3251_left.jpeg, 0.3145,0
3251_right.jpeg, 0.3145,0
32536_left.jpeg, 0.1128,1
32536_right.jpeg, 0.1128,0
32538_left.jpeg, 0.1012,1
32538_right.jpeg, 0.1012,1
32547_left.jpeg, 0.1356,0
32547_right.jpeg, 0.1356,0
32559_left.jpeg, 0.1377,0
32559_right.jpeg, 0.1377,0
32560_left.jpeg, 0.4185,0
32560_right.jpeg, 0.4185,0
32572_left.jpeg, 0.1333,0
32572_right.jpeg, 0.1333,0
32588_left.jpeg, 0.0971,0
32588_right.jpeg, 0.0971,0
32604_left.jpeg, 0.9699,1
32604_right.jpeg, 0.9699,1
32618_left.jpeg, 0.9635,1
32618_right.jpeg, 0.9635,1
32624_left.jpeg, 0.1401,0
32624_right.jpeg, 0.1401,0
32633_left.jpeg, 0.1329,0
32633_right.jpeg, 0.1329,0
32635_left.jpeg, 0.1476,0
32635_right.jpeg, 0.1476,0
32658_left.jpeg, 0.1005,0
32658_right.jpeg, 0.1005,0
3266_left.jpeg, 0.0985,0
3266_right.jpeg, 0.0985,0
32695_left.jpeg, 0.9874,1
32695_right.jpeg, 0.9874,1
32713_left.jpeg, 0.3979,0
32713_right.jpeg, 0.3979,0
32726_left.jpeg, 0.9942,1
32726_right.jpeg, 0.9942,1
32744_left.jpeg, 0.1208,0
32744_right.jpeg, 0.1208,0
32755_left.jpeg, 0.1346,0
32755_right.jpeg, 0.1346,0
32764_left.jpeg, 0.9636,1
32764_right.jpeg, 0.9636,1
32766_left.jpeg, 0.1143,0
32766_right.jpeg, 0.1143,0
32767_left.jpeg, 0.1838,0
32767_right.jpeg, 0.1838,0
32769_left.jpeg, 0.1620,0
32769_right.jpeg, 0.1620,0
32782_left.jpeg, 0.9925,1
32782_right.jpeg, 0.9925,1
32793_left.jpeg, 0.3319,0
32793_right.jpeg, 0.3319,0
32807_left.jpeg, 0.1313,0
32807_right.jpeg, 0.1313,0
32814_left.jpeg, 0.1109,0
32814_right.jpeg, 0.1109,0
32817_left.jpeg, 0.1878,0
32817_right.jpeg, 0.1878,0
32821_left.jpeg, 0.9916,1
32821_right.jpeg, 0.9916,1
32852_left.jpeg, 0.1219,0
32852_right.jpeg, 0.1219,0
3286_left.jpeg, 0.0826,0
3286_right.jpeg, 0.0826,0
32876_left.jpeg, 0.1410,0
32876_right.jpeg, 0.1410,0
3287_left.jpeg, 0.9953,1
3287_right.jpeg, 0.9953,1
32886_left.jpeg, 0.1288,0
32886_right.jpeg, 0.1288,0
32890_left.jpeg, 0.9701,1
32890_right.jpeg, 0.9701,1
32901_left.jpeg, 0.2157,0
32901_right.jpeg, 0.2157,1
32912_left.jpeg, 0.1414,0
32912_right.jpeg, 0.1414,0
32936_left.jpeg, 0.9888,1
32936_right.jpeg, 0.9888,1
32946_left.jpeg, 0.9869,1
32946_right.jpeg, 0.9869,1
32959_left.jpeg, 0.9368,1
32959_right.jpeg, 0.9368,1
32979_left.jpeg, 0.8601,1
32979_right.jpeg, 0.8601,1
32982_left.jpeg, 0.1404,0
32982_right.jpeg, 0.1404,0
32986_left.jpeg, 0.2256,0
32986_right.jpeg, 0.2256,0
3301_left.jpeg, 0.9730,1
3301_right.jpeg, 0.9730,1
33043_left.jpeg, 0.2351,0
33043_right.jpeg, 0.2351,0
33062_left.jpeg, 0.7534,0
33062_right.jpeg, 0.7534,0
33072_left.jpeg, 0.1353,0
33072_right.jpeg, 0.1353,0
33074_left.jpeg, 0.1253,0
33074_right.jpeg, 0.1253,0
33083_left.jpeg, 0.5345,0
33083_right.jpeg, 0.5345,0
3308_left.jpeg, 0.3637,0
3308_right.jpeg, 0.3637,0
330_left.jpeg, 0.0959,0
330_right.jpeg, 0.0959,0
33132_left.jpeg, 0.2718,0
33132_right.jpeg, 0.2718,0
33138_left.jpeg, 0.1267,0
33138_right.jpeg, 0.1267,0
33145_left.jpeg, 0.2817,0
33145_right.jpeg, 0.2817,0
33147_left.jpeg, 0.1632,0
33147_right.jpeg, 0.1632,0
33148_left.jpeg, 0.1907,0
33148_right.jpeg, 0.1907,0
33165_left.jpeg, 0.5207,0
33165_right.jpeg, 0.5207,0
3319_left.jpeg, 0.1602,0
3319_right.jpeg, 0.1602,0
33208_left.jpeg, 0.6740,1
33208_right.jpeg, 0.6740,1
33210_left.jpeg, 0.1658,0
33210_right.jpeg, 0.1658,0
33226_left.jpeg, 0.3176,0
33226_right.jpeg, 0.3176,0
33227_left.jpeg, 0.5282,1
33227_right.jpeg, 0.5282,0
33236_left.jpeg, 0.9951,1
33236_right.jpeg, 0.9951,1
33239_left.jpeg, 0.1132,0
33239_right.jpeg, 0.1132,0
33256_left.jpeg, 0.1356,0
33256_right.jpeg, 0.1356,0
33260_left.jpeg, 0.1547,0
33260_right.jpeg, 0.1547,0
33262_left.jpeg, 0.1560,0
33262_right.jpeg, 0.1560,0
33271_left.jpeg, 0.3850,0
33271_right.jpeg, 0.3850,0
3327_left.jpeg, 0.5143,0
3327_right.jpeg, 0.5143,0
33304_left.jpeg, 0.9612,1
33304_right.jpeg, 0.9612,1
33317_left.jpeg, 0.3683,0
33317_right.jpeg, 0.3683,0
3332_left.jpeg, 0.9870,0
3332_right.jpeg, 0.9870,0
33336_left.jpeg, 0.1944,0
33336_right.jpeg, 0.1944,0
3334_left.jpeg, 0.9954,1
3334_right.jpeg, 0.9954,1
33351_left.jpeg, 0.2341,0
33351_right.jpeg, 0.2341,0
33358_left.jpeg, 0.9933,1
33358_right.jpeg, 0.9933,1
33379_left.jpeg, 0.1022,0
33379_right.jpeg, 0.1022,0
3337_left.jpeg, 0.0898,0
3337_right.jpeg, 0.0898,0
33382_left.jpeg, 0.1408,0
33382_right.jpeg, 0.1408,0
33386_left.jpeg, 0.2758,0
33386_right.jpeg, 0.2758,0
33395_left.jpeg, 0.9618,1
33395_right.jpeg, 0.9618,1
3339_left.jpeg, 0.3110,1
3339_right.jpeg, 0.3110,1
33409_left.jpeg, 0.1107,0
33409_right.jpeg, 0.1107,0
33417_left.jpeg, 0.7090,1
33417_right.jpeg, 0.7090,1
3341_left.jpeg, 0.1712,0
3341_right.jpeg, 0.1712,0
33447_left.jpeg, 0.9912,1
33447_right.jpeg, 0.9912,1
33448_left.jpeg, 0.3023,0
33448_right.jpeg, 0.3023,0
33456_left.jpeg, 0.1502,0
33456_right.jpeg, 0.1502,0
33460_left.jpeg, 0.9852,1
33460_right.jpeg, 0.9852,1
33480_left.jpeg, 0.0955,0
33480_right.jpeg, 0.0955,0
3348_left.jpeg, 0.1088,0
3348_right.jpeg, 0.1088,0
33492_left.jpeg, 0.6981,0
33492_right.jpeg, 0.6981,1
33502_left.jpeg, 0.3161,0
33502_right.jpeg, 0.3161,0
33504_left.jpeg, 0.0874,0
33504_right.jpeg, 0.0874,0
33551_left.jpeg, 0.9859,1
33551_right.jpeg, 0.9859,1
3356_left.jpeg, 0.9754,1
3356_right.jpeg, 0.9754,1
33575_left.jpeg, 0.1673,0
33575_right.jpeg, 0.1673,0
33577_left.jpeg, 0.2924,0
33577_right.jpeg, 0.2924,0
33581_left.jpeg, 0.4826,0
33581_right.jpeg, 0.4826,0
3358_left.jpeg, 0.3115,0
3358_right.jpeg, 0.3115,0
33590_left.jpeg, 0.1166,0
33590_right.jpeg, 0.1166,0
33605_left.jpeg, 0.1128,0
33605_right.jpeg, 0.1128,0
33619_left.jpeg, 0.6297,0
33619_right.jpeg, 0.6297,0
33639_left.jpeg, 0.1108,0
33639_right.jpeg, 0.1108,0
33646_left.jpeg, 0.9878,1
33646_right.jpeg, 0.9878,1
33665_left.jpeg, 0.1987,0
33665_right.jpeg, 0.1987,0
33674_left.jpeg, 0.3385,0
33674_right.jpeg, 0.3385,0
33676_left.jpeg, 0.4866,0
33676_right.jpeg, 0.4866,0
33681_left.jpeg, 0.8508,0
33681_right.jpeg, 0.8508,1
33700_left.jpeg, 0.3934,0
33700_right.jpeg, 0.3934,0
33740_left.jpeg, 0.1154,0
33740_right.jpeg, 0.1154,0
33741_left.jpeg, 0.1854,0
33741_right.jpeg, 0.1854,0
33742_left.jpeg, 0.2222,0
33742_right.jpeg, 0.2222,0
33762_left.jpeg, 0.1100,0
33762_right.jpeg, 0.1100,0
33786_left.jpeg, 0.9932,1
33786_right.jpeg, 0.9932,1
33788_left.jpeg, 0.1360,0
33788_right.jpeg, 0.1360,0
33794_left.jpeg, 0.8494,1
33794_right.jpeg, 0.8494,0
33806_left.jpeg, 0.2441,0
33806_right.jpeg, 0.2441,0
33812_left.jpeg, 0.9856,1
33812_right.jpeg, 0.9856,1
33818_left.jpeg, 0.1437,0
33818_right.jpeg, 0.1437,0
33836_left.jpeg, 0.2785,0
33836_right.jpeg, 0.2785,0
33838_left.jpeg, 0.2553,0
33838_right.jpeg, 0.2553,0
33849_left.jpeg, 0.1717,0
33849_right.jpeg, 0.1717,0
33852_left.jpeg, 0.9849,1
33852_right.jpeg, 0.9849,1
33859_left.jpeg, 0.0948,0
33859_right.jpeg, 0.0948,0
3385_left.jpeg, 0.1816,0
3385_right.jpeg, 0.1816,0
33866_left.jpeg, 0.1724,0
33866_right.jpeg, 0.1724,0
33884_left.jpeg, 0.5311,1
33884_right.jpeg, 0.5311,1
338_left.jpeg, 0.3397,0
338_right.jpeg, 0.3397,0
33900_left.jpeg, 0.1808,0
33900_right.jpeg, 0.1808,0
33905_left.jpeg, 0.1200,0
33905_right.jpeg, 0.1200,0
33916_left.jpeg, 0.1653,0
33916_right.jpeg, 0.1653,0
3395_left.jpeg, 0.1278,0
3395_right.jpeg, 0.1278,0
34004_left.jpeg, 0.1722,0
34004_right.jpeg, 0.1722,0
34008_left.jpeg, 0.9794,1
34008_right.jpeg, 0.9794,1
34035_left.jpeg, 0.9855,1
34035_right.jpeg, 0.9855,1
34041_left.jpeg, 0.2033,0
34041_right.jpeg, 0.2033,0
34050_left.jpeg, 0.2877,0
34050_right.jpeg, 0.2877,0
34052_left.jpeg, 0.1241,0
34052_right.jpeg, 0.1241,0
34058_left.jpeg, 0.1603,0
34058_right.jpeg, 0.1603,0
3408_left.jpeg, 0.7649,1
3408_right.jpeg, 0.7649,0
34109_left.jpeg, 0.6352,0
34109_right.jpeg, 0.6352,1
34113_left.jpeg, 0.9218,1
34113_right.jpeg, 0.9218,1
34117_left.jpeg, 0.2826,0
34117_right.jpeg, 0.2826,0
34138_left.jpeg, 0.1264,0
34138_right.jpeg, 0.1264,0
34157_left.jpeg, 0.3596,0
34157_right.jpeg, 0.3596,0
3416_left.jpeg, 0.2273,0
3416_right.jpeg, 0.2273,0
34173_left.jpeg, 0.9913,1
34173_right.jpeg, 0.9913,1
34174_left.jpeg, 0.6282,1
34174_right.jpeg, 0.6282,0
34198_left.jpeg, 0.1013,0
34198_right.jpeg, 0.1013,1
34203_left.jpeg, 0.6346,1
34203_right.jpeg, 0.6346,1
34214_left.jpeg, 0.1103,0
34214_right.jpeg, 0.1103,0
34222_left.jpeg, 0.6511,1
34222_right.jpeg, 0.6511,1
34223_left.jpeg, 0.1250,0
34223_right.jpeg, 0.1250,0
3423_left.jpeg, 0.2757,0
3423_right.jpeg, 0.2757,0
34245_left.jpeg, 0.1658,0
34245_right.jpeg, 0.1658,0
34277_left.jpeg, 0.1505,0
